scope_id,scenario,quarter_id,action_type,action_score,project_id,plant,material_or_wc,recommended_target_plant,reason,expected_effect,confidence,explanation_trace
denmark_demo,all_in,2027-Q2,buy_now,0.631254,SF-100257,NW10,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2027-Q1,split_production,0.631253,SF-100257,NW10,,,Very high capacity risk — split load across plants or weeks,Reduced bottleneck pressure; higher logistics complexity,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""split_production""}"
denmark_demo,all_in,2027-Q3,split_production,0.631248,SF-100257,NW10,,,Very high capacity risk — split load across plants or weeks,Reduced bottleneck pressure; higher logistics complexity,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""split_production""}"
denmark_demo,all_in,2027-Q4,buy_now,0.631245,SF-100257,NW10,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2028-Q4,buy_now,0.629193,SF-100564,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6952,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2028-Q3,buy_now,0.629183,SF-100564,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6952,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2028-Q2,buy_now,0.629182,SF-100564,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6952,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2027-Q3,escalate,0.628145,SF-100045,NW08,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,all_in,2028-Q1,buy_now,0.628144,SF-100045,NW08,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2028-Q2,buy_now,0.628143,SF-100045,NW08,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2027-Q4,buy_now,0.628141,SF-100045,NW08,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2028-Q2,buy_now,0.625847,SF-100023,NW10,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2028-Q3,split_production,0.625845,SF-100023,NW10,,,Very high capacity risk — split load across plants or weeks,Reduced bottleneck pressure; higher logistics complexity,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""split_production""}"
denmark_demo,all_in,2028-Q1,buy_now,0.625845,SF-100023,NW10,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2028-Q4,split_production,0.625843,SF-100023,NW10,,,Very high capacity risk — split load across plants or weeks,Reduced bottleneck pressure; higher logistics complexity,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.811,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""split_production""}"
denmark_demo,all_in,2028-Q4,escalate,0.621934,SF-100505,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7625,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,all_in,2028-Q3,buy_now,0.621931,SF-100505,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7625,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,all_in,2028-Q2,escalate,0.62193,SF-100505,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7625,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,all_in,2028-Q1,escalate,0.621922,SF-100505,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7625,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q1,escalate,0.620064,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q1,escalate,0.620064,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q2,escalate,0.620059,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q2,escalate,0.620059,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2026-Q3,escalate,0.620045,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2026-Q3,escalate,0.620045,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q4,escalate,0.620031,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q4,escalate,0.620031,SF-100133,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,all_in,2028-Q2,shift_maintenance,0.618169,SF-100413,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2028-Q1,buy_now,0.618168,SF-100413,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q4,shift_maintenance,0.618167,SF-100413,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2028-Q3,shift_maintenance,0.618165,SF-100413,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q2,shift_maintenance,0.617956,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q2,shift_maintenance,0.617955,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q1,shift_maintenance,0.617954,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q1,shift_maintenance,0.617954,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q3,shift_maintenance,0.617951,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q3,shift_maintenance,0.617951,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q4,shift_maintenance,0.617939,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q4,shift_maintenance,0.617938,SF-100290,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2026-Q4,buy_now,0.617453,SF-100316,NW07,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.679,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
